,id,name,effect,god,rarity,tribe,mana,attack,health,type,live,set,collectable
826,262,Mark of the Warden,"Give a creature ""At the end of your turn, randomly gain +1 strength or +1 health. Afterlife: Add a random Nature card to your hand"".",nature,common,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
827,263,Crimson Oni,Roar: Deal 5 damage to your god.,death,common,"{'String': 'nether', 'Valid': True}",4,"{'Int64': 6, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
828,264,Odin's Whiteraven,"Roar: Delve a Viking, and put it into your hand.",war,common,"{'String': 'viking', 'Valid': True}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
829,267,Sarcophagus,Cannot attack. Burn 2.<br>Afterlife: Summon another random Anubian from your void.,death,common,"{'String': 'anubian', 'Valid': True}",2,"{'Int64': 0, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,genesis,True
830,268,Sphinx Cat,Roar: Summon two 1/1 Broken Warriors.,neutral,common,"{'String': 'anubian', 'Valid': True}",4,"{'Int64': 3, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
831,271,Revenant Lynx,Confused.<br>Roar: Refresh 2 mana.,nature,rare,"{'String': 'wild', 'Valid': True}",3,"{'Int64': 4, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
832,273,Rampaging Leviathan,Confused. Overkill.<br>Roar: Deal 5 damage to a random enemy creature.,nature,rare,"{'String': '', 'Valid': False}",7,"{'Int64': 5, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
833,274,Crush Construct,"Whenever your opponent plays a card, deal 1 damage to your god.",neutral,epic,"{'String': 'atlantean', 'Valid': True}",6,"{'Int64': 8, 'Valid': True}","{'Int64': 8, 'Valid': True}",creature,true,genesis,True
834,275,Bearstrider,"While damaged, Bearstrider has +3 strength.",war,common,"{'String': 'viking', 'Valid': True}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
835,277,Omnipresence,Roar: Copy the strength and health of a random creature from your void.,death,common,"{'String': 'nether', 'Valid': True}",3,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
836,278,Wilds Lifebonder,"Whenever you play a Nature card, heal your god for 3.",nature,rare,"{'String': 'mystic', 'Valid': True}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
837,279,Seraph,Frontline. Protected.<br>Afterlife: Set the attack of all enemy creatures to 1.,light,epic,"{'String': 'aether', 'Valid': True}",5,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
838,280,Laertes' Vendetta,Give target friendly creature and your relic deadly until the end of the turn.,deception,common,"{'String': '', 'Valid': False}",4,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
839,281,Red Fume Dash,Give a creature blitz and +2 strength.,war,epic,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
840,282,Rune Smuggler,Hidden for 1 turn. Roar: Add two random Runes to your hand.,neutral,common,"{'String': 'guild', 'Valid': True}",6,"{'Int64': 4, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
841,284,Dick Puddlecote,"Roar: Obliterate your hand, for each obliterated card add a random rune to your hand.",neutral,legendary,"{'String': '', 'Valid': False}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
842,285,Beam,Deal 3 damage to target creature and 3 damage to your opponent.,magic,rare,"{'String': '', 'Valid': False}",4,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
843,286,Rebel Quartermaster,"Whenever you summon a creature, give it +1/+1.",nature,rare,"{'String': 'amazon', 'Valid': True}",3,"{'Int64': 1, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
844,287,The Cleansing,Set the strength and health of all creatures to their base and remove burn and sleep from them.<br>Draw a card.,light,rare,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
845,288,Ra's Ascension,Double the health of each friendly Anubian.,light,rare,"{'String': '', 'Valid': False}",4,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
846,289,Alms For Service,Fully heal target friendly creature.<br>Heal your god for 4.,light,rare,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
847,290,Ambush,Pull a random enemy creature to the top of your opponent's deck. Reduce its mana cost to 1.,deception,rare,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
848,291,Faraday Cage,Target a creature.<br>Deal 2 damage to each other creature.,magic,rare,"{'String': '', 'Valid': False}",4,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
849,292,Gunpowder Plot,Give each creature burn +1.<br>Add a mana lock to your opponent's mana gems.,war,rare,"{'String': '', 'Valid': False}",4,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
850,293,Lore & Order Inspector,Roar: Set an enemy creature to its base strength and health.,light,rare,"{'String': '', 'Valid': False}",1,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
851,295,Ferocious Rougarou,"Regen 2.<br>When a friendly creature is summoned, this creature gets +1/+1.<br>When a friendly creature dies, this creature takes 1 damage.",nature,common,"{'String': 'amazon', 'Valid': True}",5,"{'Int64': 4, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
852,1163,"Zaxiom, Cryptic Panther","Roar: If any creatures in your hand have deadly, flank, frontline, hidden, protected, twin strike, or ward, this creature gains those abilities.",neutral,legendary,"{'String': '', 'Valid': False}",5,"{'Int64': 4, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
853,1203,Highland Defender,Roar: Summon a 1/1 Huscarl with frontline.,neutral,common,"{'String': 'viking', 'Valid': True}",4,"{'Int64': 4, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
854,1204,Ballista,Backline.<br>Ability: Deal 2 damage.,neutral,epic,"{'String': 'structure', 'Valid': True}",3,"{'Int64': 0, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
855,1205,Hoplite,Frontline.,neutral,common,"{'String': 'olympian', 'Valid': True}",2,"{'Int64': 3, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
856,1206,Viking Warmaiden,Roar: Summon a 1/1 Battlethrall.,neutral,common,"{'String': 'viking', 'Valid': True}",2,"{'Int64': 3, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,True
857,1211,Mire Bloodworm,Frontline.<br>Creatures damaged by this creature get burn +1.,neutral,rare,"{'String': 'wild', 'Valid': True}",3,"{'Int64': 1, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
858,1212,Thanakris Spell-Locusts,"Deadly.<br>Afterlife: At the start of your next turn, choose and obliterate a card in your hand, then summon this creature from the void.",death,legendary,"{'String': '', 'Valid': False}",3,"{'Int64': 1, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
859,1213,Harp Cupid,Roar: Set a creature's strength and health to 2.,light,common,"{'String': 'aether', 'Valid': True}",6,"{'Int64': 2, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
860,1215,Ghost Marauder,Creatures damaged by this creature get burn +1.,neutral,rare,"{'String': 'nether', 'Valid': True}",1,"{'Int64': 3, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,True
861,1216,Town Guardian,Roar: Give a friendly creature +1/+1.,neutral,common,"{'String': '', 'Valid': False}",4,"{'Int64': 3, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
862,1217,Wetlands Ogre,,neutral,common,"{'String': 'wild', 'Valid': True}",4,"{'Int64': 4, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,core,True
863,1220,Ambitious Adventurer,Roar: Draw a card.,neutral,common,"{'String': '', 'Valid': False}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,True
864,1226,Aether Vanguard,Roar: Deal 2 damage to two enemy creatures. You may select the same creature twice.,neutral,epic,"{'String': 'aether', 'Valid': True}",6,"{'Int64': 4, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
865,1228,Shadow Paladin,Hidden for 1 turn.,neutral,common,"{'String': '', 'Valid': False}",3,"{'Int64': 4, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
866,1229,Void Banshee,Afterlife: Deal 4 damage to your god and pull the top card of your deck into your void.,death,rare,"{'String': 'nether', 'Valid': True}",2,"{'Int64': 4, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
867,1230,Inconspicuous Carriage,Afterlife: Add a Bomb to your opponent's deck for each of their unused mana gems. (Bombs deal 3 damage to their god when drawn.),deception,rare,"{'String': 'structure', 'Valid': True}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,core,True
868,1231,Thebian Brawler,Frontline.,neutral,common,"{'String': 'olympian', 'Valid': True}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,core,True
869,1232,Beastfury Shaman,Roar: Summon a 1/1 Spirit Beast.,neutral,common,"{'String': 'amazon', 'Valid': True}",3,"{'Int64': 2, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
870,1233,Fickle Cambion,"Whenever your god gains health, this creature gets +1 health.<br>Whenever your god loses health, this creature gets +1 strength.",death,epic,"{'String': 'nether', 'Valid': True}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
871,1234,Born Again,Pull a random 1-cost creature from your void into your hand. Repeat this for each other mana cost up to 9.,light,epic,"{'String': '', 'Valid': False}",6,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
872,1235,Feral Shapeshifter,Hidden for 1 turn.<br>Roar: Deal 2 damage to an enemy creature.,neutral,rare,"{'String': '', 'Valid': False}",5,"{'Int64': 3, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
873,1236,Light's Levy,Transform a creature with strength 2 or less into a 2/2 Acolyte. Gain control of the Acolyte.,light,common,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
874,1237,Serene Blade,"At the end of your turn, friendly creatures with both strength 2 or less and health 2 or less get +1/+1, and this relic loses 1 durability.",light,rare,"{'String': '', 'Valid': False}",4,"{'Int64': 0, 'Valid': True}","{'Int64': 4, 'Valid': True}",weapon,true,core,True
875,1238,Reconnaissance,Target creature goes to sleep.<br>Add a copy of the top card of your opponent's deck to your hand.,deception,rare,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
876,1240,Metamorphosis,Transform a friendly creature into a random creature with the same mana cost.,magic,epic,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
877,1241,Tome Golem,Roar: Draw four cards.,magic,common,"{'String': 'atlantean', 'Valid': True}",8,"{'Int64': 8, 'Valid': True}","{'Int64': 8, 'Valid': True}",creature,true,core,True
878,1242,Thaumnetic Golem,"At the end of your turn, give each other friendly Atlantean +1 strength.",neutral,epic,"{'String': 'atlantean', 'Valid': True}",6,"{'Int64': 5, 'Valid': True}","{'Int64': 7, 'Valid': True}",creature,true,core,True
879,1243,Tracking Bolt,"Pick one –<br>· Deal 1 damage to each creature, or<br>· Deal 3 damage to a creature.",magic,common,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
880,1244,Manathirst Golem,"After you cast a spell, this creature gains +1/+1.",magic,common,"{'String': 'atlantean', 'Valid': True}",5,"{'Int64': 4, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
881,1245,Crystal Rain,Deal 2 damage to each enemy creature.<br>Foresee 1.,magic,common,"{'String': '', 'Valid': False}",5,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
882,1246,Sip of Elixir,"Give a friendly creature ""Afterlife: Unlock a mana lock and draw a card.""",magic,rare,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
883,1247,Seeing Stone,Foresee 1.<br>Draw a card.,magic,common,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
884,1248,Assistant Alchemist,Roar: Select a card that costs no more than your total unlocked mana gems. Reduce its cost by 1.,magic,epic,"{'String': '', 'Valid': False}",1,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
885,1249,Wyrmbreath,Deal 5 damage.,magic,common,"{'String': '', 'Valid': False}",4,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
886,1250,Street Conjuror,Spell boost +1.,magic,rare,"{'String': 'mystic', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
887,1251,Prescient Spellbinder,"Roar: Pick one –<br>· Look at the top three cards of your deck, or<br>· Look at the top three cards or your opponent's deck.",magic,common,"{'String': 'mystic', 'Valid': True}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
888,1252,Living Container,"Soulless.<br>Roar: Destroy a friendly creature.<br>Afterlife: If the creature is in a void, give it +2/+2, and pull it onto the board.",death,rare,"{'String': 'nether', 'Valid': True}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,True
889,1253,Dart Maniac,"At the end of your turn, deal 1 damage to a random enemy character.",neutral,rare,"{'String': '', 'Valid': False}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
890,1254,Ratify,Transform a creature into a 1/1 Rat.,magic,common,"{'String': '', 'Valid': False}",5,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
891,1255,Umber Arrow,Gain control of an enemy creature with strength 2 or less until the end of turn. Give it godblitz.,deception,common,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
892,1256,Pack Stalk,Refresh five mana gems.,nature,common,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
893,1257,Pyreshell Beetle,Creatures damaged by this creature get burn +1.,neutral,rare,"{'String': 'wild', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
894,1258,Harvest Arachne,Deadly.,neutral,rare,"{'String': '', 'Valid': False}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
895,100073,Mana Bind,"If this card is in your hand at the beginning of your turn, lose 1 mana.",deception,common,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,False
896,100106,Soul Burn,"Give a creature burn +2, then deal 2 damage to your opponent's god, then deal 2 damage to your god.",death,common,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",god power,true,core,False
897,100107,Undying Wish,"Give a creature without soulless ""Soulless. Afterlife: Summon a 2/1 ghoul with soulless.""",death,common,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",god power,true,core,False
898,100131,Skeleton,Soulless.,neutral,common,"{'String': 'anubian', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,False
899,100132,Ancient Guardian,,neutral,common,"{'String': 'anubian', 'Valid': True}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,False
900,100133,Ancient Executioner,Frontline.,neutral,common,"{'String': 'anubian', 'Valid': True}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,False
